T1,T1_date,T2,T2_date,frequency,frequency_date,readout_error,readout_error_date,prob_meas0_prep1,prob_meas0_prep1_date,prob_meas1_prep0,prob_meas1_prep0_date,readout_length,readout_length_date
48776.774305908526,2023-12-25T12:12+08:00,1010.5851164925974,2023-12-25T12:12+08:00,1.0439568504315304,2023-12-25T12:12+08:00,0.00045972485954019933,2023-12-25T12:12+08:00,0.0005797881848108641,2023-12-25T12:12+08:00,0.0005640526254459316,2023-12-25T12:12+08:00,0.10666148109889395,2023-12-25T12:12+08:00
50450.195697702125,2023-12-25T12:12+08:00,1023.2346318985202,2023-12-25T12:12+08:00,0.9506770528142898,2023-12-25T12:12+08:00,0.000414793350191714,2023-12-25T12:12+08:00,0.0004027472449055697,2023-12-25T12:12+08:00,0.000561397787888321,2023-12-25T12:12+08:00,0.11041568890983748,2023-12-25T12:12+08:00
50763.87494137204,2023-12-25T12:12+08:00,970.9061924298402,2023-12-25T12:12+08:00,1.017568478024009,2023-12-25T12:12+08:00,0.0004357773934564556,2023-12-25T12:12+08:00,0.000454004139654846,2023-12-25T12:12+08:00,0.0005391063962650015,2023-12-25T12:12+08:00,0.08638010516409711,2023-12-25T12:12+08:00
48854.70788043575,2023-12-25T12:12+08:00,1032.4656737163548,2023-12-25T12:12+08:00,1.0189173194429277,2023-12-25T12:12+08:00,0.00045595148526710516,2023-12-25T12:12+08:00,0.00042681175216157015,2023-12-25T12:12+08:00,0.0005081395626359517,2023-12-25T12:12+08:00,0.10981405418856839,2023-12-25T12:12+08:00
51188.078284364514,2023-12-25T12:12+08:00,1021.832551778206,2023-12-25T12:12+08:00,1.0441285434896797,2023-12-25T12:12+08:00,0.0005694610778211949,2023-12-25T12:12+08:00,0.0005118822971676738,2023-12-25T12:12+08:00,0.0006216577886102282,2023-12-25T12:12+08:00,0.09552752899206095,2023-12-25T12:12+08:00
49724.650885091505,2023-12-25T12:12+08:00,972.417393689955,2023-12-25T12:12+08:00,1.004071673709693,2023-12-25T12:12+08:00,0.00028584975573195805,2023-12-25T12:12+08:00,0.0005799853472913067,2023-12-25T12:12+08:00,0.0007088164114610572,2023-12-25T12:12+08:00,0.10776765304258838,2023-12-25T12:12+08:00
50201.73634402089,2023-12-25T12:12+08:00,936.5255265148709,2023-12-25T12:12+08:00,0.9963084157889719,2023-12-25T12:12+08:00,0.0005624153649244136,2023-12-25T12:12+08:00,0.0005171562131694527,2023-12-25T12:12+08:00,0.0005352146364333426,2023-12-25T12:12+08:00,0.09977782385545302,2023-12-25T12:12+08:00
48790.03328363925,2023-12-25T12:12+08:00,968.6145243826986,2023-12-25T12:12+08:00,1.0525880035505417,2023-12-25T12:12+08:00,0.0005575176614963458,2023-12-25T12:12+08:00,0.00040133179584816623,2023-12-25T12:12+08:00,0.00034927260555132943,2023-12-25T12:12+08:00,0.0967795216762677,2023-12-25T12:12+08:00
48896.37992892779,2023-12-25T12:12+08:00,1025.8458900201344,2023-12-25T12:12+08:00,1.0173839856376543,2023-12-25T12:12+08:00,0.00043222848797952554,2023-12-25T12:12+08:00,0.0005428263140539805,2023-12-25T12:12+08:00,0.0005132837302279181,2023-12-25T12:12+08:00,0.09348675477462642,2023-12-25T12:12+08:00
48714.18769216982,2023-12-25T12:12+08:00,986.729887147808,2023-12-25T12:12+08:00,1.0100484412215511,2023-12-25T12:12+08:00,0.0004817007192183218,2023-12-25T12:12+08:00,0.0005816363743924871,2023-12-25T12:12+08:00,0.00045428884620493925,2023-12-25T12:12+08:00,0.10795229430349372,2023-12-25T12:12+08:00
51470.464478433205,2023-12-25T12:12+08:00,949.4134752799367,2023-12-25T12:12+08:00,1.108833119167489,2023-12-25T12:12+08:00,0.00046421580080562626,2023-12-25T12:12+08:00,0.00046121930601969365,2023-12-25T12:12+08:00,0.00044957152502347783,2023-12-25T12:12+08:00,0.1096985480146957,2023-12-25T12:12+08:00
49316.65487525097,2023-12-25T12:12+08:00,1002.027800047445,2023-12-25T12:12+08:00,1.1038728961693856,2023-12-25T12:12+08:00,0.0005961146154279084,2023-12-25T12:12+08:00,0.0004495768237812649,2023-12-25T12:12+08:00,0.0004962551412411249,2023-12-25T12:12+08:00,0.10354704442456278,2023-12-25T12:12+08:00
51258.30264126837,2023-12-25T12:12+08:00,1019.0956721308862,2023-12-25T12:12+08:00,1.0001443309466562,2023-12-25T12:12+08:00,0.000501008495072165,2023-12-25T12:12+08:00,0.0003747029402347408,2023-12-25T12:12+08:00,0.00038127171617595245,2023-12-25T12:12+08:00,0.08986948736028115,2023-12-25T12:12+08:00
49681.00657248005,2023-12-25T12:12+08:00,1021.6785970090325,2023-12-25T12:12+08:00,0.949435707775538,2023-12-25T12:12+08:00,0.00040694430977251494,2023-12-25T12:12+08:00,0.000554666419674516,2023-12-25T12:12+08:00,0.000555088679741422,2023-12-25T12:12+08:00,0.1025873184468612,2023-12-25T12:12+08:00
