qubits,gate,gate_error,error_date,gate_length,length_date,name
[21],id,0.00097235,2023-12-15T15:12+08:00,153.4152095,2023-12-15T15:12+08:00,id21
[22],id,9.49E-04,2023-12-15T15:12+08:00,152.7757401,2023-12-15T15:12+08:00,id22
[23],id,0.002525303,2023-12-15T15:12+08:00,146.4470828,2023-12-15T15:12+08:00,id23
[24],id,0.001307939,2023-12-15T15:12+08:00,145.751685,2023-12-15T15:12+08:00,id24
[25],id,0.001410812,2023-12-15T15:12+08:00,137.7338098,2023-12-15T15:12+08:00,id25
[26],id,0.000434292,2023-12-15T15:12+08:00,147.4830744,2023-12-15T15:12+08:00,id26
[27],id,0.000382421,2023-12-15T15:12+08:00,149.0960784,2023-12-15T15:12+08:00,id27
[28],id,0.001426774,2023-12-15T15:12+08:00,136.5522974,2023-12-15T15:12+08:00,id28
[29],id,0.001248287,2023-12-15T15:12+08:00,144.2818883,2023-12-15T15:12+08:00,id29
[0],rx,0.00182065,2023-12-15T15:13+08:00,144.0745923,2023-12-15T15:13+08:00,rx0
[1],rx,0.000619498,2023-12-15T15:13+08:00,151.3155779,2023-12-15T15:13+08:00,rx1
[2],rx,0.000755434,2023-12-15T15:13+08:00,143.2981405,2023-12-15T15:13+08:00,rx2
[3],rx,0.002189852,2023-12-15T15:13+08:00,154.2615153,2023-12-15T15:13+08:00,rx3
[4],rx,0.00168012,2023-12-15T15:13+08:00,145.4556477,2023-12-15T15:13+08:00,rx4
[5],rx,0.000535497,2023-12-15T15:13+08:00,155.9591842,2023-12-15T15:13+08:00,rx5
[6],rx,0.000905162,2023-12-15T15:13+08:00,151.8492705,2023-12-15T15:13+08:00,rx6
[7],rx,0.000134922,2023-12-15T15:13+08:00,140.6583527,2023-12-15T15:13+08:00,rx7
[8],rx,0.000495326,2023-12-15T15:13+08:00,133.7193569,2023-12-15T15:13+08:00,rx8
[9],rx,0.001069474,2023-12-15T15:13+08:00,135.6020185,2023-12-15T15:13+08:00,rx9
[10],rx,0.000816027,2023-12-15T15:13+08:00,157.6656033,2023-12-15T15:13+08:00,rx10
[11],rx,0.000512671,2023-12-15T15:13+08:00,158.1082988,2023-12-15T15:13+08:00,rx11
[12],rx,0.000457147,2023-12-15T15:13+08:00,149.8798908,2023-12-15T15:13+08:00,rx12
[13],rx,0.001415157,2023-12-15T15:13+08:00,134.2131532,2023-12-15T15:13+08:00,rx13
[14],rx,0.001426727,2023-12-15T15:13+08:00,150.9961248,2023-12-15T15:13+08:00,rx14
[15],rx,0.000641658,2023-12-15T15:13+08:00,156.5474605,2023-12-15T15:13+08:00,rx15
[16],rx,0.000121686,2023-12-15T15:13+08:00,139.4379053,2023-12-15T15:13+08:00,rx16
[17],rx,0.001579174,2023-12-15T15:13+08:00,156.1963797,2023-12-15T15:13+08:00,rx17
[18],rx,0.000661863,2023-12-15T15:13+08:00,144.0632903,2023-12-15T15:13+08:00,rx18
[19],rx,0.001295371,2023-12-15T15:13+08:00,154.5730902,2023-12-15T15:13+08:00,rx19
[20],rx,0.000673313,2023-12-15T15:13+08:00,158.0687254,2023-12-15T15:13+08:00,rx20
[21],rx,0.00057719,2023-12-15T15:13+08:00,145.6523612,2023-12-15T15:13+08:00,rx21
[22],rx,0.00114166,2023-12-15T15:13+08:00,162.2202999,2023-12-15T15:13+08:00,rx22
[23],rx,0.001799199,2023-12-15T15:13+08:00,151.0122839,2023-12-15T15:13+08:00,rx23
[24],rx,0.001845717,2023-12-15T15:13+08:00,160.9291538,2023-12-15T15:13+08:00,rx24
[25],rx,0.000916009,2023-12-15T15:13+08:00,149.905083,2023-12-15T15:13+08:00,rx25
[26],rx,0.002345699,2023-12-15T15:13+08:00,167.744983,2023-12-15T15:13+08:00,rx26
[27],rx,0.000638794,2023-12-15T15:13+08:00,140.0643797,2023-12-15T15:13+08:00,rx27
[28],rx,0.001251158,2023-12-15T15:13+08:00,158.2714182,2023-12-15T15:13+08:00,rx28
[29],rx,0.000441258,2023-12-15T15:13+08:00,144.540801,2023-12-15T15:13+08:00,rx29
[0],ry,0.000566363,2023-12-15T15:13+08:00,161.7542141,2023-12-15T15:13+08:00,ry0
[1],ry,0.000644213,2023-12-15T15:13+08:00,142.0238439,2023-12-15T15:13+08:00,ry1
[2],ry,0.00048415,2023-12-15T15:13+08:00,147.7271349,2023-12-15T15:13+08:00,ry2
[3],ry,0.000270634,2023-12-15T15:13+08:00,140.0666718,2023-12-15T15:13+08:00,ry3
[4],ry,0.000756906,2023-12-15T15:13+08:00,161.5387064,2023-12-15T15:13+08:00,ry4
[5],ry,0.000329024,2023-12-15T15:13+08:00,149.2844998,2023-12-15T15:13+08:00,ry5
[6],ry,0.000208542,2023-12-15T15:13+08:00,155.6919415,2023-12-15T15:13+08:00,ry6
[7],ry,0.000766207,2023-12-15T15:13+08:00,139.3131061,2023-12-15T15:13+08:00,ry7
[8],ry,0.000299304,2023-12-15T15:13+08:00,146.4321739,2023-12-15T15:13+08:00,ry8
[9],ry,0.001249006,2023-12-15T15:13+08:00,158.4388059,2023-12-15T15:13+08:00,ry9
[10],ry,0.000189554,2023-12-15T15:13+08:00,143.1816847,2023-12-15T15:13+08:00,ry10
[11],ry,0.000415342,2023-12-15T15:13+08:00,149.8622682,2023-12-15T15:13+08:00,ry11
[12],ry,0.00090405,2023-12-15T15:13+08:00,139.0228117,2023-12-15T15:13+08:00,ry12
[13],ry,0.000292585,2023-12-15T15:13+08:00,157.16322,2023-12-15T15:13+08:00,ry13
[14],ry,0.000139429,2023-12-15T15:13+08:00,162.9447931,2023-12-15T15:13+08:00,ry14
[15],ry,0.002521883,2023-12-15T15:13+08:00,167.5086745,2023-12-15T15:13+08:00,ry15
[16],ry,2.68E-06,2023-12-15T15:13+08:00,146.2780493,2023-12-15T15:13+08:00,ry16
[17],ry,0.000911084,2023-12-15T15:13+08:00,142.3655664,2023-12-15T15:13+08:00,ry17
[18],ry,0.001173374,2023-12-15T15:13+08:00,142.2959314,2023-12-15T15:13+08:00,ry18
[19],ry,0.000433236,2023-12-15T15:13+08:00,146.0506601,2023-12-15T15:13+08:00,ry19
[20],ry,0.000521464,2023-12-15T15:13+08:00,163.9892994,2023-12-15T15:13+08:00,ry20
[21],ry,0.000305796,2023-12-15T15:13+08:00,129.802579,2023-12-15T15:13+08:00,ry21
[22],ry,0.000619829,2023-12-15T15:13+08:00,138.1577558,2023-12-15T15:13+08:00,ry22
[23],ry,5.04E-05,2023-12-15T15:13+08:00,161.7223952,2023-12-15T15:13+08:00,ry23
[24],ry,0.001572057,2023-12-15T15:13+08:00,149.1811303,2023-12-15T15:13+08:00,ry24
[25],ry,0.001169799,2023-12-15T15:13+08:00,135.7988994,2023-12-15T15:13+08:00,ry25
[26],ry,3.59E-05,2023-12-15T15:13+08:00,145.5173823,2023-12-15T15:13+08:00,ry26
[27],ry,0.000667183,2023-12-15T15:13+08:00,146.219313,2023-12-15T15:13+08:00,ry27
[28],ry,0.000392484,2023-12-15T15:13+08:00,136.281285,2023-12-15T15:13+08:00,ry28
[29],ry,0.00034292,2023-12-15T15:13+08:00,143.776682,2023-12-15T15:13+08:00,ry29
"[0,1]",cz,0.029798829,2023-12-15T15:14+08:00,150.8502804,2023-12-15T15:14+08:00,cz0_1
"[0,2]",cz,0.001157542,2023-12-15T15:14+08:00,144.9507058,2023-12-15T15:14+08:00,cz0_2
"[0,3]",cz,0.141917776,2023-12-15T15:14+08:00,147.756994,2023-12-15T15:14+08:00,cz0_3
"[0,4]",cz,0.028508816,2023-12-15T15:14+08:00,153.1175122,2023-12-15T15:14+08:00,cz0_4
"[0,5]",cz,0.07351682,2023-12-15T15:14+08:00,139.4293368,2023-12-15T15:14+08:00,cz0_5
"[0,6]",cz,0.030306068,2023-12-15T15:14+08:00,154.2779405,2023-12-15T15:14+08:00,cz0_6
"[0,7]",cz,0.046359927,2023-12-15T15:14+08:00,177.4296047,2023-12-15T15:14+08:00,cz0_7
"[0,8]",cz,0.065021828,2023-12-15T15:14+08:00,154.5376359,2023-12-15T15:14+08:00,cz0_8
"[0,9]",cz,0.067935421,2023-12-15T15:14+08:00,149.5894779,2023-12-15T15:14+08:00,cz0_9
"[0,10]",cz,0.023893567,2023-12-15T15:14+08:00,154.4673758,2023-12-15T15:14+08:00,cz0_10
"[0,11]",cz,0.045054661,2023-12-15T15:14+08:00,144.5810369,2023-12-15T15:14+08:00,cz0_11
"[0,12]",cz,0.040185201,2023-12-15T15:14+08:00,152.9350901,2023-12-15T15:14+08:00,cz0_12
"[0,13]",cz,0.050229631,2023-12-15T15:14+08:00,141.1898798,2023-12-15T15:14+08:00,cz0_13
"[0,14]",cz,0.021542146,2023-12-15T15:14+08:00,156.1519523,2023-12-15T15:14+08:00,cz0_14
"[0,15]",cz,0.048454095,2023-12-15T15:14+08:00,141.9474447,2023-12-15T15:14+08:00,cz0_15
"[0,16]",cz,0.04017543,2023-12-15T15:14+08:00,148.0759622,2023-12-15T15:14+08:00,cz0_16
"[0,17]",cz,0.004791026,2023-12-15T15:14+08:00,167.8988368,2023-12-15T15:14+08:00,cz0_17
"[0,18]",cz,0.01353286,2023-12-15T15:14+08:00,155.3609818,2023-12-15T15:14+08:00,cz0_18
"[0,19]",cz,0.038558988,2023-12-15T15:14+08:00,160.5027438,2023-12-15T15:14+08:00,cz0_19
"[0,20]",cz,0.008598996,2023-12-15T15:14+08:00,147.6319987,2023-12-15T15:14+08:00,cz0_20
"[0,21]",cz,0.027379497,2023-12-15T15:14+08:00,173.240819,2023-12-15T15:14+08:00,cz0_21
"[0,22]",cz,0.04968599,2023-12-15T15:14+08:00,162.3622684,2023-12-15T15:14+08:00,cz0_22
"[0,23]",cz,0.027213807,2023-12-15T15:14+08:00,162.1895413,2023-12-15T15:14+08:00,cz0_23
"[0,24]",cz,0.012620508,2023-12-15T15:14+08:00,148.0609948,2023-12-15T15:14+08:00,cz0_24
"[0,25]",cz,0.047967136,2023-12-15T15:14+08:00,137.278138,2023-12-15T15:14+08:00,cz0_25
"[0,26]",cz,0.063482731,2023-12-15T15:14+08:00,150.1797585,2023-12-15T15:14+08:00,cz0_26
"[0,27]",cz,0.044913311,2023-12-15T15:14+08:00,145.2387675,2023-12-15T15:14+08:00,cz0_27
"[0,28]",cz,0.088491006,2023-12-15T15:14+08:00,123.858174,2023-12-15T15:14+08:00,cz0_28
"[0,29]",cz,0.012732112,2023-12-15T15:14+08:00,166.3826322,2023-12-15T15:14+08:00,cz0_29
"[1,0]",cz,0.030989959,2023-12-15T15:14+08:00,143.5907621,2023-12-15T15:14+08:00,cz1_0
"[1,2]",cz,0.105284345,2023-12-15T15:14+08:00,155.8855484,2023-12-15T15:14+08:00,cz1_2
"[1,3]",cz,0.055168889,2023-12-15T15:14+08:00,139.3290808,2023-12-15T15:14+08:00,cz1_3
"[1,4]",cz,0.066458623,2023-12-15T15:14+08:00,142.6457363,2023-12-15T15:14+08:00,cz1_4
"[1,5]",cz,0.002633635,2023-12-15T15:14+08:00,150.785763,2023-12-15T15:14+08:00,cz1_5
"[1,6]",cz,0.037786019,2023-12-15T15:14+08:00,143.292119,2023-12-15T15:14+08:00,cz1_6
"[1,7]",cz,0.029437248,2023-12-15T15:14+08:00,138.4466246,2023-12-15T15:14+08:00,cz1_7
"[1,8]",cz,0.02830977,2023-12-15T15:14+08:00,144.5545871,2023-12-15T15:14+08:00,cz1_8
"[1,9]",cz,0.036713091,2023-12-15T15:14+08:00,155.3044309,2023-12-15T15:14+08:00,cz1_9
"[1,10]",cz,0.046710295,2023-12-15T15:14+08:00,144.6530491,2023-12-15T15:14+08:00,cz1_10
"[1,11]",cz,0.034336295,2023-12-15T15:14+08:00,153.0084819,2023-12-15T15:14+08:00,cz1_11
"[1,12]",cz,0.05657594,2023-12-15T15:14+08:00,151.3739455,2023-12-15T15:14+08:00,cz1_12
"[1,13]",cz,0.01213123,2023-12-15T15:14+08:00,148.7117782,2023-12-15T15:14+08:00,cz1_13
"[1,14]",cz,0.039832467,2023-12-15T15:14+08:00,164.1172835,2023-12-15T15:14+08:00,cz1_14
"[1,15]",cz,0.032570566,2023-12-15T15:14+08:00,161.2322013,2023-12-15T15:14+08:00,cz1_15
"[1,16]",cz,0.072627821,2023-12-15T15:14+08:00,148.3816853,2023-12-15T15:14+08:00,cz1_16
"[1,17]",cz,0.121023229,2023-12-15T15:14+08:00,127.3605812,2023-12-15T15:14+08:00,cz1_17
"[1,18]",cz,0.017890848,2023-12-15T15:14+08:00,151.2837904,2023-12-15T15:14+08:00,cz1_18
"[1,19]",cz,0.030331664,2023-12-15T15:14+08:00,158.3580237,2023-12-15T15:14+08:00,cz1_19
"[1,20]",cz,0.031466526,2023-12-15T15:14+08:00,143.0156173,2023-12-15T15:14+08:00,cz1_20
"[1,21]",cz,0.029666865,2023-12-15T15:14+08:00,129.6526871,2023-12-15T15:14+08:00,cz1_21
"[1,22]",cz,0.005430997,2023-12-15T15:14+08:00,169.2540001,2023-12-15T15:14+08:00,cz1_22
"[1,23]",cz,0.013423416,2023-12-15T15:14+08:00,140.1159363,2023-12-15T15:14+08:00,cz1_23
"[1,24]",cz,0.025115804,2023-12-15T15:14+08:00,159.9077727,2023-12-15T15:14+08:00,cz1_24
"[1,25]",cz,0.121273486,2023-12-15T15:14+08:00,143.1907143,2023-12-15T15:14+08:00,cz1_25
"[1,26]",cz,0.053115059,2023-12-15T15:14+08:00,137.8112214,2023-12-15T15:14+08:00,cz1_26
"[1,27]",cz,0.097176208,2023-12-15T15:14+08:00,155.7772074,2023-12-15T15:14+08:00,cz1_27
"[1,28]",cz,0.023373516,2023-12-15T15:14+08:00,149.2942472,2023-12-15T15:14+08:00,cz1_28
"[1,29]",cz,0.008778868,2023-12-15T15:14+08:00,136.7622485,2023-12-15T15:14+08:00,cz1_29
"[2,0]",cz,0.009611952,2023-12-15T15:14+08:00,136.8060545,2023-12-15T15:14+08:00,cz2_0
"[2,1]",cz,0.056133153,2023-12-15T15:14+08:00,157.6958803,2023-12-15T15:14+08:00,cz2_1
"[2,3]",cz,0.028325923,2023-12-15T15:14+08:00,145.5592577,2023-12-15T15:14+08:00,cz2_3
"[2,4]",cz,0.05303893,2023-12-15T15:14+08:00,131.2120419,2023-12-15T15:14+08:00,cz2_4
"[2,5]",cz,0.115977151,2023-12-15T15:14+08:00,152.3028086,2023-12-15T15:14+08:00,cz2_5
"[2,6]",cz,0.057280417,2023-12-15T15:14+08:00,142.6533527,2023-12-15T15:14+08:00,cz2_6
"[2,7]",cz,0.053065915,2023-12-15T15:14+08:00,148.9859524,2023-12-15T15:14+08:00,cz2_7
"[2,8]",cz,0.018128466,2023-12-15T15:14+08:00,144.7732093,2023-12-15T15:14+08:00,cz2_8
"[2,9]",cz,0.00198607,2023-12-15T15:14+08:00,153.4491872,2023-12-15T15:14+08:00,cz2_9
"[2,10]",cz,0.060419699,2023-12-15T15:14+08:00,162.0111398,2023-12-15T15:14+08:00,cz2_10
"[2,11]",cz,0.020931977,2023-12-15T15:14+08:00,151.8135903,2023-12-15T15:14+08:00,cz2_11
"[2,12]",cz,0.020841977,2023-12-15T15:14+08:00,140.9217007,2023-12-15T15:14+08:00,cz2_12
"[2,13]",cz,0.053811875,2023-12-15T15:14+08:00,148.9807293,2023-12-15T15:14+08:00,cz2_13
"[2,14]",cz,0.003511342,2023-12-15T15:14+08:00,154.1260003,2023-12-15T15:14+08:00,cz2_14
"[2,15]",cz,0.034267617,2023-12-15T15:14+08:00,140.7053786,2023-12-15T15:14+08:00,cz2_15
"[2,16]",cz,0.003012078,2023-12-15T15:14+08:00,167.7044599,2023-12-15T15:14+08:00,cz2_16
"[2,17]",cz,0.028255618,2023-12-15T15:14+08:00,157.3658174,2023-12-15T15:14+08:00,cz2_17
"[2,18]",cz,0.075295908,2023-12-15T15:14+08:00,160.7324174,2023-12-15T15:14+08:00,cz2_18
"[2,19]",cz,0.117681245,2023-12-15T15:14+08:00,146.3497259,2023-12-15T15:14+08:00,cz2_19
"[2,20]",cz,0.004106781,2023-12-15T15:14+08:00,125.4761917,2023-12-15T15:14+08:00,cz2_20
"[2,21]",cz,0.034376263,2023-12-15T15:14+08:00,151.5660244,2023-12-15T15:14+08:00,cz2_21
"[2,22]",cz,0.02127413,2023-12-15T15:14+08:00,158.0633164,2023-12-15T15:14+08:00,cz2_22
"[2,23]",cz,0.06915811,2023-12-15T15:14+08:00,134.2200168,2023-12-15T15:14+08:00,cz2_23
"[2,24]",cz,0.012573921,2023-12-15T15:14+08:00,152.6916738,2023-12-15T15:14+08:00,cz2_24
"[2,25]",cz,0.016996191,2023-12-15T15:14+08:00,139.1746353,2023-12-15T15:14+08:00,cz2_25
"[2,26]",cz,0.009103203,2023-12-15T15:14+08:00,163.6849651,2023-12-15T15:14+08:00,cz2_26
"[2,27]",cz,0.028179977,2023-12-15T15:14+08:00,160.1647816,2023-12-15T15:14+08:00,cz2_27
"[2,28]",cz,0.043774946,2023-12-15T15:14+08:00,158.4744054,2023-12-15T15:14+08:00,cz2_28
"[2,29]",cz,0.023438978,2023-12-15T15:14+08:00,138.7084018,2023-12-15T15:14+08:00,cz2_29
"[3,0]",cz,0.062565167,2023-12-15T15:14+08:00,148.1768594,2023-12-15T15:14+08:00,cz3_0
"[3,1]",cz,0.0201786,2023-12-15T15:14+08:00,134.5000322,2023-12-15T15:14+08:00,cz3_1
"[3,2]",cz,0.013939018,2023-12-15T15:14+08:00,132.5412013,2023-12-15T15:14+08:00,cz3_2
"[3,4]",cz,0.097876841,2023-12-15T15:14+08:00,154.0360267,2023-12-15T15:14+08:00,cz3_4
"[3,5]",cz,0.029841948,2023-12-15T15:14+08:00,155.5104756,2023-12-15T15:14+08:00,cz3_5
"[3,6]",cz,0.006406378,2023-12-15T15:14+08:00,131.5847585,2023-12-15T15:14+08:00,cz3_6
"[3,7]",cz,0.087438079,2023-12-15T15:14+08:00,143.5543277,2023-12-15T15:14+08:00,cz3_7
"[3,8]",cz,0.061443195,2023-12-15T15:14+08:00,157.2767653,2023-12-15T15:14+08:00,cz3_8
"[3,9]",cz,0.054042025,2023-12-15T15:14+08:00,159.9089044,2023-12-15T15:14+08:00,cz3_9
"[3,10]",cz,0.020033462,2023-12-15T15:14+08:00,152.6096238,2023-12-15T15:14+08:00,cz3_10
"[3,11]",cz,0.003220181,2023-12-15T15:14+08:00,152.9841833,2023-12-15T15:14+08:00,cz3_11
"[3,12]",cz,0.006532848,2023-12-15T15:14+08:00,153.357289,2023-12-15T15:14+08:00,cz3_12
"[3,13]",cz,0.058396609,2023-12-15T15:14+08:00,151.3197593,2023-12-15T15:14+08:00,cz3_13
"[3,14]",cz,0.062403548,2023-12-15T15:14+08:00,140.5130261,2023-12-15T15:14+08:00,cz3_14
"[3,15]",cz,0.066355928,2023-12-15T15:14+08:00,137.2993954,2023-12-15T15:14+08:00,cz3_15
"[3,16]",cz,0.028610603,2023-12-15T15:14+08:00,153.9594254,2023-12-15T15:14+08:00,cz3_16
"[3,17]",cz,0.032198919,2023-12-15T15:14+08:00,158.303886,2023-12-15T15:14+08:00,cz3_17
"[3,18]",cz,0.025426219,2023-12-15T15:14+08:00,140.1233539,2023-12-15T15:14+08:00,cz3_18
"[3,19]",cz,0.106226115,2023-12-15T15:14+08:00,163.3997925,2023-12-15T15:14+08:00,cz3_19
"[3,20]",cz,0.021212589,2023-12-15T15:14+08:00,144.1688981,2023-12-15T15:14+08:00,cz3_20
"[3,21]",cz,0.019959871,2023-12-15T15:14+08:00,140.6497728,2023-12-15T15:14+08:00,cz3_21
"[3,22]",cz,0.061639586,2023-12-15T15:14+08:00,141.0693403,2023-12-15T15:14+08:00,cz3_22
"[3,23]",cz,0.034505685,2023-12-15T15:14+08:00,150.5276136,2023-12-15T15:14+08:00,cz3_23
"[3,24]",cz,0.006125802,2023-12-15T15:14+08:00,164.6424315,2023-12-15T15:14+08:00,cz3_24
"[3,25]",cz,0.000991425,2023-12-15T15:14+08:00,167.9787232,2023-12-15T15:14+08:00,cz3_25
"[3,26]",cz,0.068933183,2023-12-15T15:14+08:00,152.2524516,2023-12-15T15:14+08:00,cz3_26
"[3,27]",cz,0.00429401,2023-12-15T15:14+08:00,157.779161,2023-12-15T15:14+08:00,cz3_27
"[3,28]",cz,0.01233639,2023-12-15T15:14+08:00,153.9915748,2023-12-15T15:14+08:00,cz3_28
"[3,29]",cz,0.102524119,2023-12-15T15:14+08:00,143.4854712,2023-12-15T15:14+08:00,cz3_29
"[4,0]",cz,0.073688667,2023-12-15T15:14+08:00,122.8694727,2023-12-15T15:14+08:00,cz4_0
"[4,1]",cz,0.014805573,2023-12-15T15:14+08:00,141.2687844,2023-12-15T15:14+08:00,cz4_1
"[4,2]",cz,0.090191489,2023-12-15T15:14+08:00,156.4009819,2023-12-15T15:14+08:00,cz4_2
"[4,3]",cz,0.008228685,2023-12-15T15:14+08:00,160.1334761,2023-12-15T15:14+08:00,cz4_3
"[4,5]",cz,0.059133252,2023-12-15T15:14+08:00,147.8090797,2023-12-15T15:14+08:00,cz4_5
"[4,6]",cz,0.02134186,2023-12-15T15:14+08:00,161.3256722,2023-12-15T15:14+08:00,cz4_6
"[4,7]",cz,0.010653477,2023-12-15T15:14+08:00,138.2539265,2023-12-15T15:14+08:00,cz4_7
"[4,8]",cz,0.011535017,2023-12-15T15:14+08:00,140.2716975,2023-12-15T15:14+08:00,cz4_8
"[4,9]",cz,0.010238619,2023-12-15T15:14+08:00,125.4016546,2023-12-15T15:14+08:00,cz4_9
"[4,10]",cz,0.02291387,2023-12-15T15:14+08:00,130.3612608,2023-12-15T15:14+08:00,cz4_10
"[4,11]",cz,0.019677843,2023-12-15T15:14+08:00,136.7000586,2023-12-15T15:14+08:00,cz4_11
"[4,12]",cz,0.042427247,2023-12-15T15:14+08:00,148.0903437,2023-12-15T15:14+08:00,cz4_12
"[4,13]",cz,0.06472295,2023-12-15T15:14+08:00,144.5853735,2023-12-15T15:14+08:00,cz4_13
"[4,14]",cz,0.014147341,2023-12-15T15:14+08:00,129.7782636,2023-12-15T15:14+08:00,cz4_14
"[4,15]",cz,0.088630375,2023-12-15T15:14+08:00,143.0446264,2023-12-15T15:14+08:00,cz4_15
"[4,16]",cz,0.002458056,2023-12-15T15:14+08:00,139.5142364,2023-12-15T15:14+08:00,cz4_16
"[4,17]",cz,0.065077989,2023-12-15T15:14+08:00,145.0537314,2023-12-15T15:14+08:00,cz4_17
"[4,18]",cz,0.044831942,2023-12-15T15:14+08:00,156.5579538,2023-12-15T15:14+08:00,cz4_18
"[4,19]",cz,0.006386337,2023-12-15T15:14+08:00,140.4434571,2023-12-15T15:14+08:00,cz4_19
"[4,20]",cz,0.05428912,2023-12-15T15:14+08:00,148.7650423,2023-12-15T15:14+08:00,cz4_20
"[4,21]",cz,0.036747866,2023-12-15T15:14+08:00,157.3957294,2023-12-15T15:14+08:00,cz4_21
"[4,22]",cz,0.027670675,2023-12-15T15:14+08:00,153.203376,2023-12-15T15:14+08:00,cz4_22
"[4,23]",cz,0.016228655,2023-12-15T15:14+08:00,155.0779023,2023-12-15T15:14+08:00,cz4_23
"[4,24]",cz,0.078378379,2023-12-15T15:14+08:00,142.3198622,2023-12-15T15:14+08:00,cz4_24
"[4,25]",cz,0.091814646,2023-12-15T15:14+08:00,139.1530009,2023-12-15T15:14+08:00,cz4_25
"[4,26]",cz,0.04971241,2023-12-15T15:14+08:00,144.363126,2023-12-15T15:14+08:00,cz4_26
"[4,27]",cz,0.080173527,2023-12-15T15:14+08:00,168.6745938,2023-12-15T15:14+08:00,cz4_27
"[4,28]",cz,0.033732448,2023-12-15T15:14+08:00,147.4698107,2023-12-15T15:14+08:00,cz4_28
"[4,29]",cz,0.014711156,2023-12-15T15:14+08:00,167.7512009,2023-12-15T15:14+08:00,cz4_29
"[5,0]",cz,0.019044244,2023-12-15T15:14+08:00,154.0953982,2023-12-15T15:14+08:00,cz5_0
"[5,1]",cz,0.014547807,2023-12-15T15:14+08:00,147.9794213,2023-12-15T15:14+08:00,cz5_1
"[5,2]",cz,0.086728832,2023-12-15T15:14+08:00,148.4650532,2023-12-15T15:14+08:00,cz5_2
"[5,3]",cz,0.048089461,2023-12-15T15:14+08:00,145.410077,2023-12-15T15:14+08:00,cz5_3
"[5,4]",cz,0.062548789,2023-12-15T15:14+08:00,152.6673471,2023-12-15T15:14+08:00,cz5_4
"[5,6]",cz,0.042993601,2023-12-15T15:14+08:00,136.8396858,2023-12-15T15:14+08:00,cz5_6
"[5,7]",cz,0.004581998,2023-12-15T15:14+08:00,163.1747722,2023-12-15T15:14+08:00,cz5_7
"[5,8]",cz,0.04441459,2023-12-15T15:14+08:00,148.6320049,2023-12-15T15:14+08:00,cz5_8
"[5,9]",cz,0.001403576,2023-12-15T15:14+08:00,160.332812,2023-12-15T15:14+08:00,cz5_9
"[5,10]",cz,0.026103906,2023-12-15T15:14+08:00,155.3387299,2023-12-15T15:14+08:00,cz5_10
"[5,11]",cz,0.047554394,2023-12-15T15:14+08:00,145.154169,2023-12-15T15:14+08:00,cz5_11
"[5,12]",cz,0.012718587,2023-12-15T15:14+08:00,157.0462254,2023-12-15T15:14+08:00,cz5_12
"[5,13]",cz,0.061797,2023-12-15T15:14+08:00,141.7713937,2023-12-15T15:14+08:00,cz5_13
"[5,14]",cz,0.061683981,2023-12-15T15:14+08:00,157.9858293,2023-12-15T15:14+08:00,cz5_14
"[5,15]",cz,0.090465958,2023-12-15T15:14+08:00,142.4484562,2023-12-15T15:14+08:00,cz5_15
"[5,16]",cz,0.021222598,2023-12-15T15:14+08:00,157.1032192,2023-12-15T15:14+08:00,cz5_16
