qubits,gate,gate_error,error_date,gate_length,length_date,name
"[2,7]",cz,0.0012469418418240012,2023-12-24T13:57+08:00,170.21337894439296,2023-12-24T13:57+08:00,cz2_7
"[2,8]",cz,0.0034455735980712236,2023-12-24T13:57+08:00,172.1480267251541,2023-12-24T13:57+08:00,cz2_8
"[2,9]",cz,0.0024612808912381164,2023-12-24T13:57+08:00,148.47153075882923,2023-12-24T13:57+08:00,cz2_9
"[2,10]",cz,2.6031252582977126e-05,2023-12-24T13:57+08:00,159.91446302193486,2023-12-24T13:57+08:00,cz2_10
"[2,11]",cz,0.003746658884353745,2023-12-24T13:57+08:00,149.73015940201907,2023-12-24T13:57+08:00,cz2_11
"[3,0]",cz,0.0003136231177081118,2023-12-24T13:57+08:00,143.79313415746205,2023-12-24T13:57+08:00,cz3_0
"[3,1]",cz,9.736881439653313e-05,2023-12-24T13:57+08:00,141.64658068617453,2023-12-24T13:57+08:00,cz3_1
"[3,2]",cz,0.0004206495259223945,2023-12-24T13:57+08:00,134.71237616326323,2023-12-24T13:57+08:00,cz3_2
"[3,4]",cz,0.0038750705083279284,2023-12-24T13:57+08:00,147.64125642761948,2023-12-24T13:57+08:00,cz3_4
"[3,5]",cz,0.0003170751528216953,2023-12-24T13:57+08:00,157.0697953026881,2023-12-24T13:57+08:00,cz3_5
"[3,6]",cz,0.0018175628099184689,2023-12-24T13:57+08:00,169.00028948392537,2023-12-24T13:57+08:00,cz3_6
"[3,7]",cz,0.0001019203942637368,2023-12-24T13:57+08:00,160.66245384760953,2023-12-24T13:57+08:00,cz3_7
"[3,8]",cz,0.0018604984323279392,2023-12-24T13:57+08:00,148.747400950947,2023-12-24T13:57+08:00,cz3_8
"[3,9]",cz,0.0023632113615902135,2023-12-24T13:57+08:00,153.01567496264545,2023-12-24T13:57+08:00,cz3_9
"[3,10]",cz,0.000729748962140143,2023-12-24T13:57+08:00,157.3675404533529,2023-12-24T13:57+08:00,cz3_10
"[3,11]",cz,0.00220890380912714,2023-12-24T13:57+08:00,132.70165533217704,2023-12-24T13:57+08:00,cz3_11
"[4,0]",cz,0.00028388928711068755,2023-12-24T13:57+08:00,145.48208168989683,2023-12-24T13:57+08:00,cz4_0
"[4,1]",cz,0.0027074892308302,2023-12-24T13:57+08:00,145.24029495117608,2023-12-24T13:57+08:00,cz4_1
"[4,2]",cz,0.00044733130389813206,2023-12-24T13:57+08:00,153.0728503390403,2023-12-24T13:57+08:00,cz4_2
"[4,3]",cz,0.0006318233028923479,2023-12-24T13:57+08:00,161.93728144952405,2023-12-24T13:57+08:00,cz4_3
"[4,5]",cz,0.00043756822289586604,2023-12-24T13:57+08:00,136.42342387016967,2023-12-24T13:57+08:00,cz4_5
"[4,6]",cz,0.0030287000178653295,2023-12-24T13:57+08:00,145.885037703275,2023-12-24T13:57+08:00,cz4_6
"[4,7]",cz,0.0008524007610337351,2023-12-24T13:57+08:00,157.16759915397887,2023-12-24T13:57+08:00,cz4_7
"[4,8]",cz,0.0006035829216936517,2023-12-24T13:57+08:00,143.5347601862047,2023-12-24T13:57+08:00,cz4_8
"[4,9]",cz,0.001381428204374504,2023-12-24T13:57+08:00,133.6329817411635,2023-12-24T13:57+08:00,cz4_9
"[4,10]",cz,0.004129794357248624,2023-12-24T13:57+08:00,154.70040389849882,2023-12-24T13:57+08:00,cz4_10
"[4,11]",cz,0.000858595221536347,2023-12-24T13:57+08:00,138.944314327216,2023-12-24T13:57+08:00,cz4_11
"[5,0]",cz,0.000717173247887907,2023-12-24T13:57+08:00,143.6829128725962,2023-12-24T13:57+08:00,cz5_0
"[5,1]",cz,0.00021469124845752225,2023-12-24T13:57+08:00,141.31794589231686,2023-12-24T13:57+08:00,cz5_1
"[5,2]",cz,0.0024372418066238508,2023-12-24T13:57+08:00,131.76225847401253,2023-12-24T13:57+08:00,cz5_2
"[5,3]",cz,0.003881968316874848,2023-12-24T13:57+08:00,148.06753724406016,2023-12-24T13:57+08:00,cz5_3
"[5,4]",cz,0.0007718543558254352,2023-12-24T13:57+08:00,160.57994631248891,2023-12-24T13:57+08:00,cz5_4
"[5,6]",cz,0.0005417927660394129,2023-12-24T13:57+08:00,154.03103048595773,2023-12-24T13:57+08:00,cz5_6
"[5,7]",cz,0.0019082158859168854,2023-12-24T13:57+08:00,144.32897643576229,2023-12-24T13:57+08:00,cz5_7
"[5,8]",cz,0.002652865634577572,2023-12-24T13:57+08:00,130.68688687617237,2023-12-24T13:57+08:00,cz5_8
"[5,9]",cz,0.002390785608549639,2023-12-24T13:57+08:00,166.13204357114014,2023-12-24T13:57+08:00,cz5_9
"[5,10]",cz,0.00048523923519947426,2023-12-24T13:57+08:00,146.66821145627367,2023-12-24T13:57+08:00,cz5_10
"[5,11]",cz,0.001629291438346303,2023-12-24T13:57+08:00,166.12942806557612,2023-12-24T13:57+08:00,cz5_11
"[6,0]",cz,0.00042069660305704736,2023-12-24T13:57+08:00,157.21852047367713,2023-12-24T13:57+08:00,cz6_0
"[6,1]",cz,0.0007340682046168449,2023-12-24T13:57+08:00,145.2902239572765,2023-12-24T13:57+08:00,cz6_1
"[6,2]",cz,0.003105816991052774,2023-12-24T13:57+08:00,140.83973689406307,2023-12-24T13:57+08:00,cz6_2
"[6,3]",cz,0.0011136330073439936,2023-12-24T13:57+08:00,129.83095364488491,2023-12-24T13:57+08:00,cz6_3
"[6,4]",cz,0.0003921022872551267,2023-12-24T13:57+08:00,146.66389490474742,2023-12-24T13:57+08:00,cz6_4
"[6,5]",cz,0.0015556068463149651,2023-12-24T13:57+08:00,150.51306959318327,2023-12-24T13:57+08:00,cz6_5
"[6,7]",cz,0.0025721171536274238,2023-12-24T13:57+08:00,153.1282929264982,2023-12-24T13:57+08:00,cz6_7
"[6,8]",cz,0.001174752005077096,2023-12-24T13:57+08:00,148.3233076470004,2023-12-24T13:57+08:00,cz6_8
"[6,9]",cz,0.0007977426251131988,2023-12-24T13:57+08:00,172.16585395907725,2023-12-24T13:57+08:00,cz6_9
"[6,10]",cz,0.0002156600126111778,2023-12-24T13:57+08:00,165.51827308563412,2023-12-24T13:57+08:00,cz6_10
"[6,11]",cz,0.002163192939543005,2023-12-24T13:57+08:00,157.58050916754598,2023-12-24T13:57+08:00,cz6_11
"[7,0]",cz,0.002421981390283655,2023-12-24T13:57+08:00,168.48927949711322,2023-12-24T13:57+08:00,cz7_0
"[7,1]",cz,0.00056455759635099,2023-12-24T13:57+08:00,144.32383167924723,2023-12-24T13:57+08:00,cz7_1
"[7,2]",cz,0.0002485214730394054,2023-12-24T13:57+08:00,156.7891842694141,2023-12-24T13:57+08:00,cz7_2
"[7,3]",cz,0.00017182108528585908,2023-12-24T13:57+08:00,146.4738677049116,2023-12-24T13:57+08:00,cz7_3
"[7,4]",cz,0.0005844001392507854,2023-12-24T13:57+08:00,144.19264837640202,2023-12-24T13:57+08:00,cz7_4
"[7,5]",cz,0.0029773892221069192,2023-12-24T13:57+08:00,161.755315593354,2023-12-24T13:57+08:00,cz7_5
"[7,6]",cz,0.0033394262071863236,2023-12-24T13:57+08:00,161.23169059612715,2023-12-24T13:57+08:00,cz7_6
"[7,8]",cz,0.0016430853702997892,2023-12-24T13:57+08:00,174.7947497312664,2023-12-24T13:57+08:00,cz7_8
"[7,9]",cz,0.0013342884468746283,2023-12-24T13:57+08:00,169.54462668134911,2023-12-24T13:57+08:00,cz7_9
"[7,10]",cz,2.0995333813487084e-05,2023-12-24T13:57+08:00,150.33286194772776,2023-12-24T13:57+08:00,cz7_10
"[7,11]",cz,0.0021294464633202443,2023-12-24T13:57+08:00,157.48190592076583,2023-12-24T13:57+08:00,cz7_11
"[8,0]",cz,0.0007065515742970103,2023-12-24T13:57+08:00,154.9606674896906,2023-12-24T13:57+08:00,cz8_0
"[8,1]",cz,0.0015438600226669282,2023-12-24T13:57+08:00,159.87921182206966,2023-12-24T13:57+08:00,cz8_1
"[8,2]",cz,0.0005715267660859676,2023-12-24T13:57+08:00,135.44025846590927,2023-12-24T13:57+08:00,cz8_2
"[8,3]",cz,0.0021224914349320073,2023-12-24T13:57+08:00,145.47492800843676,2023-12-24T13:57+08:00,cz8_3
"[8,4]",cz,0.00024154630129926056,2023-12-24T13:57+08:00,147.7091364046406,2023-12-24T13:57+08:00,cz8_4
"[8,5]",cz,0.0002483517498916633,2023-12-24T13:57+08:00,151.35711342088172,2023-12-24T13:57+08:00,cz8_5
"[8,6]",cz,0.0010942382454784362,2023-12-24T13:57+08:00,152.35212637407722,2023-12-24T13:57+08:00,cz8_6
"[8,7]",cz,0.0018313232351343518,2023-12-24T13:57+08:00,145.18640352544105,2023-12-24T13:57+08:00,cz8_7
"[8,9]",cz,0.0009808960016242999,2023-12-24T13:57+08:00,150.7094525160926,2023-12-24T13:57+08:00,cz8_9
"[8,10]",cz,0.0010754340968622473,2023-12-24T13:57+08:00,154.0406097450123,2023-12-24T13:57+08:00,cz8_10
"[8,11]",cz,0.0006790826698764323,2023-12-24T13:57+08:00,148.00756398409106,2023-12-24T13:57+08:00,cz8_11
"[9,0]",cz,0.002747894535915278,2023-12-24T13:57+08:00,141.44647693607533,2023-12-24T13:57+08:00,cz9_0
"[9,1]",cz,0.002012099221321915,2023-12-24T13:57+08:00,161.65638258732162,2023-12-24T13:57+08:00,cz9_1
"[9,2]",cz,0.0021390779302560333,2023-12-24T13:57+08:00,159.9103691881052,2023-12-24T13:57+08:00,cz9_2
"[9,3]",cz,0.002875702030543691,2023-12-24T13:57+08:00,144.21627808013622,2023-12-24T13:57+08:00,cz9_3
"[9,4]",cz,0.00328008077502192,2023-12-24T13:57+08:00,151.91036359889003,2023-12-24T13:57+08:00,cz9_4
"[9,5]",cz,0.0006775439873001235,2023-12-24T13:57+08:00,163.4426349880279,2023-12-24T13:57+08:00,cz9_5
"[9,6]",cz,0.0015513426590877699,2023-12-24T13:57+08:00,148.33407176453215,2023-12-24T13:57+08:00,cz9_6
"[9,7]",cz,0.0018135382704988511,2023-12-24T13:57+08:00,148.82146920161765,2023-12-24T13:57+08:00,cz9_7
"[9,8]",cz,0.0007029986991043055,2023-12-24T13:57+08:00,153.91622120262323,2023-12-24T13:57+08:00,cz9_8
"[9,10]",cz,0.0016042143231139452,2023-12-24T13:57+08:00,143.73482375085487,2023-12-24T13:57+08:00,cz9_10
"[9,11]",cz,0.001706104494349634,2023-12-24T13:57+08:00,141.39674465649617,2023-12-24T13:57+08:00,cz9_11
"[10,0]",cz,0.0018621324730674555,2023-12-24T13:57+08:00,157.42443197553504,2023-12-24T13:57+08:00,cz10_0
"[10,1]",cz,0.0013587509752100123,2023-12-24T13:57+08:00,143.3709332432633,2023-12-24T13:57+08:00,cz10_1
"[10,2]",cz,0.004312519897906246,2023-12-24T13:57+08:00,158.00565073471105,2023-12-24T13:57+08:00,cz10_2
"[10,3]",cz,0.00038146114707758946,2023-12-24T13:57+08:00,153.87095347105077,2023-12-24T13:57+08:00,cz10_3
"[10,4]",cz,0.002717100323016643,2023-12-24T13:57+08:00,149.2610159413403,2023-12-24T13:57+08:00,cz10_4
"[10,5]",cz,0.002165670706323794,2023-12-24T13:57+08:00,158.80972853422026,2023-12-24T13:57+08:00,cz10_5
"[10,6]",cz,0.0032580155993639434,2023-12-24T13:57+08:00,133.3342176965313,2023-12-24T13:57+08:00,cz10_6
"[10,7]",cz,0.0015064103833961134,2023-12-24T13:57+08:00,140.7665075347773,2023-12-24T13:57+08:00,cz10_7
"[10,8]",cz,0.0006684263817454751,2023-12-24T13:57+08:00,140.99513059934895,2023-12-24T13:57+08:00,cz10_8
"[10,9]",cz,0.0006869100470451514,2023-12-24T13:57+08:00,162.7706376333827,2023-12-24T13:57+08:00,cz10_9
"[10,11]",cz,0.0020326879696848043,2023-12-24T13:57+08:00,149.23162451335543,2023-12-24T13:57+08:00,cz10_11
"[11,0]",cz,0.0005050603031274235,2023-12-24T13:57+08:00,155.54256419056563,2023-12-24T13:57+08:00,cz11_0
"[11,1]",cz,0.004734361518115456,2023-12-24T13:57+08:00,150.36265156241697,2023-12-24T13:57+08:00,cz11_1
"[11,2]",cz,0.00014121343655344455,2023-12-24T13:57+08:00,145.31752172223747,2023-12-24T13:57+08:00,cz11_2
"[11,3]",cz,0.0008035437425078229,2023-12-24T13:57+08:00,162.8578148378326,2023-12-24T13:57+08:00,cz11_3
"[11,4]",cz,0.0012650823952066643,2023-12-24T13:57+08:00,147.6372961841543,2023-12-24T13:57+08:00,cz11_4
"[11,5]",cz,0.0006342573141221586,2023-12-24T13:57+08:00,142.29389783502933,2023-12-24T13:57+08:00,cz11_5
"[11,6]",cz,0.0010382962784380226,2023-12-24T13:57+08:00,143.85561493885658,2023-12-24T13:57+08:00,cz11_6
"[11,7]",cz,0.00037556867214052635,2023-12-24T13:57+08:00,161.4864793284445,2023-12-24T13:57+08:00,cz11_7
"[11,8]",cz,0.0029517725609457795,2023-12-24T13:57+08:00,163.63238288471854,2023-12-24T13:57+08:00,cz11_8
"[11,9]",cz,0.0010948708207924715,2023-12-24T13:57+08:00,154.9670073761832,2023-12-24T13:57+08:00,cz11_9
"[11,10]",cz,7.811659276449234e-05,2023-12-24T13:57+08:00,143.7472331386251,2023-12-24T13:57+08:00,cz11_10
